company,contact_name,contact_title,email,email_trust,round_type,round_date,amount_raised,categories,website,company_summary,linkedin,twitter,investors,segment,tier,priority_score,source,org_flag
Shiga Digital,,,,,Unknown,Jun 2025,Undisclosed,"Stablecoin, Payments, Finance/Banking",,"Shiga Digital is a blockchain-powered financial platform focused on delivering stablecoin-based banking services across Africa. It offers tools like OTC trading, FX conversion, virtual accounts, and treasury management, enabling businesses and individuals to transact globally using USDT and other stablecoins. Backed by Tether, Shiga aims to provide real-time, non-custodial financial access in regions with underdeveloped banking infrastructure.",,,Tether,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
OrionX,,,,,Unknown,Jun 2025,Undisclosed,"CEX, Wallet",,"OrionX is a Chilean crypto exchange that offers wallet services in Chile and has plans to expand to Peru, Colombia and Mexico and surpass one million users by 2024. OrionX has the lowest commissions on the market in Chile, which are adjusted to the volume users operate in each transaction.",,,Tether,Payments & Stablecoins,Hold-NoEmail,6,round2_new,
Sportix,Shuhan Shen,Founder & CEO,,none,Seed Round,May 2026,$3.2M,AI; Analytics; Data Service; Sports,,"Sportix is an AI-powered sports intelligence platform that provides predictive insights, lineup optimization, and fantasy decision support for fantasy sports users. It analyzes player stats, matchups, and performance data across leagues like the NBA and NFL, and records predictions on-chain to create verifiable Fan Rank credentials.",http://www.linkedin.com/in/shuhan-shen-124232360,,Coinvestor Ventures; Animoca Brands; Becker Ventures; X21 Digital; Alpha Capital,Infra & Chains,Hold-NoEmail,5,round1,
ZENi,TBD,TBD,,none,Seed,Nov 2025,$1.5M,AI; Analytics; Data Service,https://1zeni.com/,"ZENi is an intelligence data layer that empowers AI Agents and the InfoFi Economy by integrating Web2 behavioral signals with on-chain blockchain activity. It processes over a million daily signals from various platforms, transforming them into structured, machine-ready insights for AI agents to understand user intent and execute trustless outreach.",,,Waterdrip Capital; Mindfulness Capital; Rootz Labs; Attention Ventures; DePIN X; Metalabs Ventures,Infra & Chains,Hold-NoEmail,5,round1,
DeAgent AI,Yves-Alexandre Kolter d'Ouradou,Co-Founder,,none,,Aug 2025,TBD,Infrastructure; AI,https://www.deagent.ai/,"DeAgent AI is a decentralized Web3-native network that enables the creation and management of autonomous AI agents. These agents leverage blockchain technology to ensure consistent, reliable, and capable participation within distributed systems.",https://hk.linkedin.com/in/yves-alexandre-kolter-d-ouradou-09619632,,,Infra & Chains,Hold-NoEmail,5,round1,
Foundation Devices,,,,,Unknown,May 2026,$6.40M,"Wallet, Security",foundationdevices.com,Foundation Devices is a developer of Bitcoin-centric tools that include a hardware wallet Passport.,,,"Fulgur Ventures, Arche Capital",Infra & Chains,Hold-NoEmail,5,round2_new,
Pharos,,,,,Public sale,Apr 2026,$10.00M,Layer 1,,"Pharos is a deep-parallel, Layer-1 blockchain network designed for high-speed, scalable, and decentralized applications. It supports EVM compatibility, allowing Ethereum dApp developers to leverage familiar toolchains while benefiting from Pharos’s features like 1-second finality, reduced storage costs, and enhanced security with AsyncBFT consensus. Pharos aims to drive innovation in DeFi, real-world assets (RWAs), decentralized physical infrastructure (DePIN), and cross-chain interoperabilit...",,,,Infra & Chains,Hold-NoEmail,5,round2_new,
Startale Labs,,,,,Series A,Jan 2026,$13.00M,Infrastructure,,"Startale Labs is an advanced Web3 technology company that specializes in developing multi-chain applications and infrastructure, conducting research and development, and providing incubation programs for Web3 startups. They are known for their products such as Astar Network, a popular smart contract platform in Japan, and Swanky Suite, a comprehensive tool for WebAssembly smart contract developers.",,,Sony Innovation Fund,Infra & Chains,Hold-NoEmail,5,round2_new,
Neuramint,,,,,Seed,Jan 2026,$5.00M,"AI/ML, Infrastructure",neuramint.ai,"NeuraMint is a Web3-native AI agent and tokenization platform that enables developers to automate, manage, and monetize complex blockchain operations using autonomous AI agents. Through its intelligent development framework, NeuraMint allows AI models, agents, and data outputs to be deployed on-chain as programmable, tokenized assets. These assets support ownership, revenue sharing, and composability across DeFi and Web3 applications.",,,"Maelstrom, Borderless Capital, Selini Capital, Symbolic Capital (ex Hyperedge Capital), Lattice Fund, Node Capital",Infra & Chains,Hold-NoEmail,5,round2_new,
DAWN (Andrena),,,,,Series B,Dec 2025,$13.00M,"DePIN, Infrastructure",,"Andrena is a decentralized wireless internet provider aiming to revolutionize broadband access through blockchain technology. By leveraging the Solana blockchain, Andrena provides a cost-effective and efficient solution for delivering high-speed internet to underserved and remote areas. The platform employs a decentralized infrastructure where users can contribute bandwidth and earn rewards, ensuring wider internet coverage and reliability.",,,"Polychain Capital, Archetype",Infra & Chains,Hold-NoEmail,5,round2_new,
Immunefi,,,,,Public sale,Nov 2025,$5.00M,Security,,Immunefi is a bug bounty security services platform that focuses on bug bounty and security services for Web3 projects.,,,,Infra & Chains,Hold-NoEmail,5,round2_new,
Nubila Network,,,,,Seed,Oct 2025,$8.00M,"DePIN, Data/Analytics",,"Nubila is a global environmental data network leveraging DePIN (Decentralized Physical Infrastructure Networks) and AI to enhance ESG (Environmental, Social, and Governance) data collection and analysis. The platform enables users to collect and share ESG data through easily installable stations, earning $NUBI tokens as rewards. Nubila’s AI-powered system ensures seamless integration and real-time insights, providing accurate and actionable ESG information for individuals and institutions. Th...",,,"BlockSpaceForce, Quantum Holdings, IoTeX, Assembly Partners, Synharbour AI",Infra & Chains,Hold-NoEmail,5,round2_new,
Openverse,,,,,Series B,Sep 2025,$8.00M,"Layer 1, Bridge/Interoperability",openverse.org,"Openverse Network is a Layer 0 blockchain infrastructure designed to serve as the foundational layer for the “Value Internet.” It facilitates seamless interoperability between diverse blockchain networks and traditional internet systems, aiming to make value transfers—such as tokens, NFTs, and messages—as straightforward as sending an email. With a high throughput of over 300,000 transactions per second and rapid block confirmation times, Openverse supports large-scale applications. Its ecosy...",,,"Bright Capital, Go2Mars Labs, Becker Ventures, GaeaVentures, Innovation Engine",Infra & Chains,Hold-NoEmail,5,round2_new,AMBIGUOUS (multiple orgs named 'Openverse') -> verify domain openverse.org
Kite AI,,,,,Series A,Sep 2025,$18.00M,"Layer 1, AI/ML",kiteai.com,"Kite AI is a purpose-built, EVM-compatible Layer 1 blockchain designed to empower a decentralized AI economy. Utilizing its innovative Proof of Attributed Intelligence (PoAI) consensus mechanism, Kite AI ensures fair attribution and equitable rewards for contributions across data, models, and agents. The platform offers customizable subnets for specialized AI workflows, enabling seamless collaboration among data providers, model developers, and AI agents. Kite AI’s infrastructure addresses ch...",,,"PayPal Ventures, General Catalyst, 8VC, Samsung Next, Vertex Ventures, Hashed, Hashkey Capital, Dispersion Capital, Alumni Ventures (AVG), Avalanche Foundation, GSR Markets LTD, LayerZero, Animoca Brands, Essence Venture Capital, Alchemy Ventures, The SBI US Gateway Fund",Infra & Chains,Hold-NoEmail,5,round2_new,AMBIGUOUS (multiple orgs named 'Kite AI') -> verify domain kiteai.com
RISC Zero (Boundless),,,,,Public sale,Sep 2025,$13.70M,"Infrastructure, Security",,"RISC Zero is a crypto startup that is dedicated to developing a scalable and developer-friendly blockchain infrastructure using zero-knowledge proofs. Boundless is a verifiable compute layer built by RISC Zero, aiming to bring zero-knowledge (ZK) capabilities to every blockchain. Boundless is a universal ZK protocol that introduces verifiable compute across all blockchain ecosystems. It enables developers to offload heavy computation via zero-knowledge proofs, allowing any chain to validate o...",,,,Infra & Chains,Hold-NoEmail,5,round2_new,
DecentralGPT,,,,,Unknown,Aug 2025,$7.00M,"AI/ML, Compute, Infrastructure",decentralgpt.org,"DecentralGPT is a decentralized AI large language model (LLM) inference network that supports various open-source and closed-source models. The platform leverages a distributed network of GPU nodes worldwide, enhancing computational efficiency and reducing operational costs. By processing data locally, DecentralGPT ensures user data security and privacy. Its decentralized architecture democratizes access to AGI resources, allowing global participation in AI development and innovation. Additio...",,,AGICrypto Capital,Infra & Chains,Hold-NoEmail,5,round2_new,
Mesh (ex Front Finance),,,,,Unknown,Aug 2025,$9.50M,"Wallet, Bridge/Interoperability",,"Mesh is a startup developing a service that enables customers to easily transfer and manage digital assets, including cryptocurrencies, across various platforms. It provides a secure and direct wallet-to-wallet transfer solution without storing users' personal information or credentials. Mesh aims to make digital transactions more secure, compliant, and user-friendly by offering interoperability for businesses and users across the digital landscape.",,,"PayPal Ventures, Coinbase Ventures, Uphold, Mirana Ventures, SBI Investment, Overlook Ventures, Kingsway Capital, Moderne Ventures, CE-Ventures (Crescent Enterprises)",Infra & Chains,Hold-NoEmail,5,round2_new,
Bitlayer,,,,,Public sale,Aug 2025,$5.00M,"Layer 2, Infrastructure",,"Bitlayer introduces itself as the first Bitcoin security-equivalent Layer 2 solution, built upon BitVM. This innovative platform envisions shaping the future of the Bitcoin ecosystem with its key pillar solutions, aiming to enhance scalability, efficiency, and security for Bitcoin transactions. Bitlayer seeks to empower developers and users within the Bitcoin community by providing advanced infrastructure for the decentralized web.",,,,Infra & Chains,Hold-NoEmail,5,round2_new,
Perle Labs (ex Kiva AI),,,,,Seed,Aug 2025,$9.00M,"AI/ML, Infrastructure",,"Perle is a Web3-powered AI platform aiming to improve AI training through blockchain-based attribution and cryptoeconomic incentives for high-quality human feedback. Its flagship product, Perle Labs, offers a self-serve platform for the entire AI development lifecycle, from multimodal data collection to model fine-tuning. Leveraging curated datasets, human reviewers, and onchain payments, Perle ensures transparent, high-quality AI training.",,,Framework Ventures,Infra & Chains,Hold-NoEmail,5,round2_new,
BOB (Build on Bitcoin),,,,,Strategic,Aug 2025,$9.50M,Layer 2,,"BOB (Build on Bitcoin) is a groundbreaking Layer 2 solution with full EVM compatibility and native Bitcoin support. It's designed to empower development and innovation on Bitcoin, leveraging the Ethereum Virtual Machine for smart contract execution. This facilitates a seamless bridge between Bitcoin and Ethereum ecosystems, offering rollup functionality secured by Bitcoin's robust security. BOB's ecosystem is tailored for DeFi applications and various Bitcoin use cases, aiming to connect Ethe...",,,"Castle Island Ventures, Cathay Ledger Fund, RockawayX, Asymmetric fund, Hypersphere, IOSG Ventures, Bankless Ventures, Sigil Fund, CMS Holdings, Daedalus, Amber Group, Sats Ventures, Zee Prime Capital, Nathan McCauley",Infra & Chains,Hold-NoEmail,5,round2_new,
GAIB,,,,,Unknown,Aug 2025,$10.00M,"AI/ML, DePIN",gaib.org.tr,"GAIB is building the economic layer for the AI and compute future by financializing and tokenizing enterprise-grade GPUs. GAIB transforms GPUs into a new commodity asset class, enabling investors to own a share of the AI revolution. Backed by real AI-generated cash flows, GAIB addresses the rising demand for high-performance computing by reimagining the financing, trading, and utilization of GPUs, creating a decentralized and vibrant economy for compute resources.",,,Amber Group,Infra & Chains,Hold-NoEmail,5,round2_new,
Pipe Network (Permissionless Labs),,,,,Public sale,Jul 2025,$7.50M,"DePIN, Infrastructure",,"Pipe Network is an incentivized internet infrastructure project that aims to revolutionize content delivery networks (CDN) by using blockchain technology. It allows users to contribute their computing power to expand CDN nodes and improve content delivery. By leveraging crypto incentives, Pipe plans to enhance the speed and efficiency of data transfer, reducing latency caused by geographical distances. The project is built on the Solana blockchain and is expected to launch its testnet during ...",,,,Infra & Chains,Hold-NoEmail,5,round2_new,
Gradient Network,,,,,Seed,Jun 2025,$10.00M,"DePIN, AI/ML",gradientnetworks.in,"Gradient Network is a Solana-based, peer-powered decentralized AI runtime and edge-compute layer. It enables anyone to host, share, and monetize local compute resources via a browser extension (Sentry Node), paving the way for global, low-latency AI inference, content delivery, and serverless workloads.",,,"Pantera Capital, Multicoin Capital, HongShan (ex Sequoia China)",Infra & Chains,Hold-NoEmail,5,round2_new,
U2U Network,Trung Nguyen,Founder,,,Series A,Jun 2025,Undisclosed,Layer 1,u2u.xyz,"U2U Network is a DAG (Direct Acyclic Graph) based and EVM-compatible blockchain focused on revolutionizing real-world applications with infinite scalability and decentralization on demands. U2U Network facilitates complex, high-performance decentralized applications with unmatched security and efficiency, as well as is committed to delivering the one-stop solution for enterprise-level needs.",http://www.linkedin.com/in/trung-trang-nguyen-226a1b273,,SSI Digital (SSID),Infra & Chains,Hold-NoEmail,5,round2_new,AMBIGUOUS (multiple orgs named 'U2U Network') -> verify domain u2u.xyz
TAC,,,,,Strategic,Jun 2025,$5.00M,"Layer 1, Bridge/Interoperability",tacsecurity.com,TAC is a purpose-built blockchain for EVM dApps to access TON and Telegram Ecosystem’s 1B+ user base. TAC makes it seamless for Ethereum dApps to be deployed on TON. EVM functionality and liquidity brought to the TON ecosystem enable builders to focus on consumer use cases.,,,Hack VC,Infra & Chains,Hold-NoEmail,5,round2_new,
ForgeX,,Founder,,,M&A,Mar 2026,TBD,Infrastructure; AI,https://forgex.tools/,"ForgeX is a Web3 development toolkit designed to simplify the creation, deployment, and management of blockchain applications. It provides developers with APIs, automation tools, and infrastructure to streamline smart contract interactions and on-chain data access, primarily focusing on the Solana ecosystem.",http://www.linkedin.com/in/henriquepe,,,Infra & Chains,Hold-NoEmail,4,round1,
DeepBook AI,,,,,Seed,Dec 2025,$2.0M,Infrastructure; AI; Data Service,https://deepbookai.io/,"DeepBookAI is a next-generation crypto browser for Web3 exploration. It offers AI-powered discovery, native DeFi, and on-chain browsing, allowing users to navigate dApps, protocols, and crypto content securely and efficiently.",,,,Infra & Chains,Hold-NoEmail,4,round1,
CodexField,,,,,,Nov 2025,TBD,Data Service; BNB Chain Ecosystem; Infrastructure,https://codexfield.com/,"CodexField is a decentralized platform that provides Git-compatible storage, management, and monetization for code and content, built on BNB Greenfield. It aims to empower developers by ensuring verifiable code ownership and enabling the seamless flow of AI resources within a Web3 ecosystem.",,,,Infra & Chains,Hold-NoEmail,4,round1,
Health (PulseApp),,,,,Seed,Oct 2025,$2.5M,DePIN; AI; Data Service,https://www.pulseapp.tech/,"HEALTH is an AI-driven health technology company developed by Roy Labs, pioneering the ""Health-to-Earn"" economy through AI and blockchain integration. Its flagship product, PulseApp, transforms biometric data into user-owned digital assets secured on-chain, rewarding users for their wellness data and enabling personalized health analytics.",,,Gemhead Capital; Castrum Capital,Infra & Chains,Hold-NoEmail,4,round1,
Octra,,,,,Public sale,Apr 2026,$2.80M,"Layer 1, Security",,"Octra is a blockchain network focused on Fully Homomorphic Encryption (FHE), offering cryptographic tools for secure mathematical operations in isolated execution environments. The platform supports smart contracts developed in OCaml, AST, ReasonML, and C++, and provides open-source libraries like Hypergraph for broader compatibility. Octra uses an extended version of IrminDB to manage data with validators.",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Fluent Labs,,,,,Public sale,Apr 2026,$1.00M,"Layer 2, Infrastructure",,"Fluent is an Ethereum Layer 2 network and development framework that unifies multiple virtual machines (VMs), including the Ethereum Virtual Machine (EVM), Solana Virtual Machine (SVM), and WebAssembly (Wasm), into a single execution environment. This “blended execution” enables seamless interoperability and atomic composability between smart contracts written in different languages, such as Solidity, Vyper, and Rust, allowing developers to build more expressive and versatile decentralized ap...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Avalanche (Ava Labs),,,,,Unknown,Mar 2026,Undisclosed,Layer 1,,Avalanche is an open-source platform for launching decentralized applications and enterprise blockchain deployments in one ecosystem.,,,Animoca Brands,Infra & Chains,Hold-NoEmail,4,round2_new,
Immunefi,,,,,Unknown,Mar 2026,Undisclosed,Security,,Immunefi is a bug bounty security services platform that focuses on bug bounty and security services for Web3 projects.,,,Anchorage Digital,Infra & Chains,Hold-NoEmail,4,round2_new,
idOS,,,,,Public sale,Mar 2026,$2.00M,"Identity/Privacy, Infrastructure",,"idOS is a decentralized, chain-agnostic identity layer for Web3, enabling users to manage their data with self-sovereignty. The platform comprises a dStorage network of nodes that host user-encrypted data and an access management protocol allowing users to grant or revoke access to third parties. idOS supports multiple identity frameworks, ensuring interoperability and compliance. By facilitating a user-owned internet, idOS enhances privacy, security, and control over personal data in the dec...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
LayerZero (Zero),,,,,Unknown,Feb 2026,Undisclosed,"Bridge/Interoperability, Infrastructure",,LayerZero is messaging protocol that allows for interoperability and facilitates seamless cross-chain messaging across countless blockchains. It provides the underlying infrastructure needed for decentralized applications (dApps) to live across multiple blockchains. LayerZero is launching its own Layer 1 blockchain called Zero,,,Tether,Infra & Chains,Hold-NoEmail,4,round2_new,
OpenMind,,,,,Public sale,Feb 2026,$2.00M,"AI/ML, Infrastructure",,"OpenMind is building OM1, an open-source, decentralized operating system for intelligent machines. Its FABRIC protocol enables AI-powered robots to verify identity, share context, and coordinate autonomously—functioning like a peer-to-peer GPS, VPN, and handshake layer. Designed to be hardware-agnostic, OM1 supports trust, privacy, and real-time collaboration across diverse robotic systems. By linking “thinking machines” through open and decentralized infrastructure, OpenMind aims to become t...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Huddle01,,,,,Unknown,Feb 2026,Undisclosed,"Social/Community, Infrastructure",,"Huddle01 is a web3 video meeting platform that leverages blockchain technology to provide a fast, cost-effective, and secure communication solution for Web3 Builders, NFT communities & DAOs. Huddle01 is launching its own Video Meeting dApp, Communication Infrastructure, and is building the 1st dRTC (decentralized real-time communication) Network that will eliminate the dependency on centralized servers for real-time video communication.",,,Tandem,Infra & Chains,Hold-NoEmail,4,round2_new,
Humanity Protocol,,,,,Unknown,Jan 2026,Undisclosed,"Layer 2, Identity/Privacy",,"Humanity Protocol is a human-centric zkEVM Layer-2 blockchain pioneering the world's first sybil-resistant network of blockchains, aiming to onboard the first billion humans to Web3. Its mission is to develop Proof of Humanity, offering developers distinctive human authentication mechanisms and empowering users with full control over their data and identity, serving as the human layer for the next generation of the internet.",,,Hex Trust,Infra & Chains,Hold-NoEmail,4,round2_new,
Immunefi,,,,,Public sale,Jan 2026,$2.50M,Security,,Immunefi is a bug bounty security services platform that focuses on bug bounty and security services for Web3 projects.,,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Fogo,,,,,Unknown,Jan 2026,Undisclosed,Layer 1,,"Fogo is a high-performance Layer 1 blockchain designed to deliver real-time experiences at scale. By utilizing the Firedancer client in its purest form, Fogo aims to push the boundaries of performance, finance, and physics. The platform focuses on innovative architectural and consensus design choices to minimize latency and increase bandwidth, enabling institutional-grade finance on-chain by combining traditional financial performance with decentralized infrastructure. Fogo’s development time...",,,"GSR Markets LTD, Selini Capital",Infra & Chains,Hold-NoEmail,4,round2_new,
Naoris Protocol,,,,,Unknown,Jan 2026,Undisclosed,"Security, Infrastructure",,"Naoris Protocol is a decentralized cybersecurity mesh that transforms every connected device into a validator node, enhancing network security as it scales. Utilizing post-quantum cryptography, a custom Decentralized Proof of Security (dPoSec) consensus mechanism, and decentralized SWARM AI, it provides real-time threat detection and continuous verification across digital infrastructures. This approach ensures robust protection for both Web2 and Web3 systems, fostering a trustless environment...",,,Mova,Infra & Chains,Hold-NoEmail,4,round2_new,
Rainbow,,,,,Public sale,Dec 2025,$3.00M,"Wallet, Bridge/Interoperability",,"Rainbow is a non‑custodial Ethereum wallet that makes managing crypto, NFTs, and DeFi simple and secure. Users can send, swap, bridge tokens, view Layer‑2 assets, and watch collections across supported networks—all while maintaining control of their own private keys. It supports ENS profiles, hardware wallet integration, custom RPCs, and built‑in protections like Flashbots to mitigate front‑running. Designed for both beginners and power users, Rainbow combines a clean user interface, cross‑ch...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Alchemy,,,,,Unknown,Nov 2025,Undisclosed,"Infrastructure, Data/Analytics",,"Alchemy is a leading Web3 developer platform that provides the infrastructure, APIs, and tools needed to build scalable blockchain applications. Often compared to “AWS for blockchain,” Alchemy offers reliable node services, enhanced APIs, webhooks, indexing, account abstraction tooling, and analytics across major chains like Ethereum, Polygon, Arbitrum, Optimism, Solana, and more. Its platform powers millions of users and supports top projects in DeFi, NFTs, wallets, and enterprise Web3 appli...",,,C1 Fund (CFND),Infra & Chains,Hold-NoEmail,4,round2_new,
ZenGo,,,,,Unknown,Nov 2025,Undisclosed,"Wallet, Security",,"ZenGo is a self-custodial crypto wallet using MPC technology for enhanced security, eliminating seed phrase risks. It supports 380+ assets, offers 3D FaceLock and 3FA recovery, and enables secure trading, buying, and storing of crypto.",,,MoonPay,Infra & Chains,Hold-NoEmail,4,round2_new,
BOB (Build on Bitcoin),,,,,Public sale,Nov 2025,$4.20M,"Layer 2, Infrastructure",,"BOB (Build on Bitcoin) is a groundbreaking Layer 2 solution with full EVM compatibility and native Bitcoin support. It's designed to empower development and innovation on Bitcoin, leveraging the Ethereum Virtual Machine for smart contract execution. This facilitates a seamless bridge between Bitcoin and Ethereum ecosystems, offering rollup functionality secured by Bitcoin's robust security. BOB's ecosystem is tailored for DeFi applications and various Bitcoin use cases, aiming to connect Ethe...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
zkPass,,,,,Public sale,Nov 2025,$2.00M,"Identity/Privacy, Security",,"zkPass is a composable, privacy-preserving decentralized identity verification solution for Web3, utilizing multi-party computation (MPC) and zero-knowledge proof (ZKP) technologies to securely validate and verify private data without the need for data disclosure or upload. It enables users to selectively and privately validate various types of data while maintaining trust and privacy in applications such as decentralized identity passes, DeFi lending protocols, healthcare data marketplaces, ...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Semantic Layer,,,,,Series A,Nov 2025,$2.00M,"Infrastructure, Layer 2",,"Semantic Layer enhances incentive alignment and scaling for decentralized applications (dApps) on Ethereum by making meta-transactions programmable. It enables customized MEV (Maximal Extractable Value) distribution and native scaling solutions, allowing developers to optimize interactions within their protocols.",,,Greenfield Capital,Infra & Chains,Hold-NoEmail,4,round2_new,
Kite AI,,,,,Series A,Nov 2025,Undisclosed,"Layer 1, AI/ML",kiteai.com,"Kite AI is a purpose-built, EVM-compatible Layer 1 blockchain designed to empower a decentralized AI economy. Utilizing its innovative Proof of Attributed Intelligence (PoAI) consensus mechanism, Kite AI ensures fair attribution and equitable rewards for contributions across data, models, and agents. The platform offers customizable subnets for specialized AI workflows, enabling seamless collaboration among data providers, model developers, and AI agents. Kite AI’s infrastructure addresses ch...",,,Coinbase Ventures,Infra & Chains,Hold-NoEmail,4,round2_new,AMBIGUOUS (multiple orgs named 'Kite AI') -> verify domain kiteai.com
APRO,,,,,Unknown,Oct 2025,Undisclosed,"Oracle, Data/Analytics",,"APRO offers a powerful Oracle solution designed to connect decentralized applications with real-world data. It provides reliable and secure access to off-chain data, supporting a wide range of use cases, including finance, gaming, and supply chain management. The platform is built for scalability and ensures accurate data delivery to smart contracts.",,,"YZi Labs (ex Binance Labs), Gate Ventures, WAGMI Ventures, TPC Ventures",Infra & Chains,Hold-NoEmail,4,round2_new,
Octra,,,,,Public sale,Oct 2025,$2.00M,"Infrastructure, Security",,"Octra is a blockchain network focused on Fully Homomorphic Encryption (FHE), offering cryptographic tools for secure mathematical operations in isolated execution environments. The platform supports smart contracts developed in OCaml, AST, ReasonML, and C++, and provides open-source libraries like Hypergraph for broader compatibility. Octra uses an extended version of IrminDB to manage data with validators.",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
375ai,,,,,Public sale,Oct 2025,$2.00M,"AI/ML, DePIN",,"375ai is pioneering the world’s first decentralized edge data intelligence network. The platform leverages advanced AI and blockchain technology to enable real-time data collection, processing, and analysis at the edge. 375ai offers products like the 375edge node and 375go mobile app, which facilitate efficient, secure, and private data gathering. Users can participate in the network by deploying nodes, using the app, or staking tokens, all while earning rewards. 375ai aims to democratize dat...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Figment,,,,,Unknown,Oct 2025,Undisclosed,Infrastructure,,"Figment is one of the world’s leading blockchain infrastructure providers, offering institutional-grade staking, data, and governance services across 100+ proof-of-stake networks, including Ethereum, Solana, Cosmos, and Avalanche. The platform enables institutions, custodians, and token holders to earn staking rewards securely while maintaining compliance and slashing protection. Figment also provides APIs, data indexing, and governance tooling to support Web3 developers and ecosystem growth",,,C1 Fund (CFND),Infra & Chains,Hold-NoEmail,4,round2_new,
Tea Protocol,,,,,Public sale,Oct 2025,$3.00M,"Infrastructure, DAO",,"tea is a decentralized protocol that rewards open-source software (OSS) developers for their contributions, enhancing the sustainability and security of the software supply chain. By leveraging a novel consensus mechanism called Proof of Contribution, tea quantifies the impact of OSS projects and allocates rewards accordingly. Developers can register their projects, earn rewards based on their project’s influence, and accept donations from the community.",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Elliptic,,,,,Unknown,Sep 2025,Undisclosed,"Security, Data/Analytics",,,,,HSBC,Infra & Chains,Hold-NoEmail,4,round2_new,
Crossmint,,,,,Unknown,Sep 2025,Undisclosed,"Infrastructure, Wallet, NFT",,"Crossmint is an enterprise-grade blockchain platform offering a comprehensive suite of APIs and tools to facilitate seamless integration of on-chain functionalities. It provides wallet infrastructure, tokenization services, verifiable credentials, and payment solutions, enabling businesses and developers to build and manage blockchain applications efficiently. Crossmint supports various use cases, including NFT marketplaces, digital art tokenization, gaming, and loyalty programs, making block...",,,Circle Ventures,Infra & Chains,Hold-NoEmail,4,round2_new,
PlayAI,,,,,Public sale,Sep 2025,$2.00M,"Infrastructure, AI/ML",,"PlayAI Network is a modular blockchain infrastructure designed to supercharge developers with high-quality data and tools for deploying AI agents and models. Positioned as the orchestration layer between AI and crypto, it enables gaming and decentralized automation applications by securely aggregating and validating user-contributed data on-chain. By combining secure data sharing, decentralized validation, and workflow automation, PlayAI is building the foundation for an open AI-agent economy...",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
IoTeX,,,,,Unknown,Aug 2025,Undisclosed,"DePIN, Infrastructure",,"IoTeX is a pioneering platform dedicated to integrating the physical and digital worlds through a modular DePIN (Decentralized Private-IoT Network) structure. It aims to empower the Internet of Trusted Things, enhancing scalability, privacy, and interoperability across IoT devices and applications. This platform enables users to connect real-world data and devices with blockchain, fostering the development of secure and intelligent IoT applications and ecosystems.",,,Animoca Brands,Infra & Chains,Hold-NoEmail,4,round2_new,
EdgeX Labs,,,,,Unknown,Aug 2025,Undisclosed,"DePIN, Compute, AI/ML",,"EdgeX is a decentralized edge computing network combining low-power hardware with Web3 and tokenomics to support AI applications and agents. It enables global participants to contribute computing resources and earn $EX tokens, aiming to become the foundational infrastructure for AI and Web3 services.",,,KuCoin Ventures,Infra & Chains,Hold-NoEmail,4,round2_new,
Multiple Network,,,,,Strategic,Aug 2025,Undisclosed,"Infrastructure, Data/Analytics",multiple.cc,"Multiple Network is a decentralized networking platform designed to enhance data sharing and connectivity across digital ecosystems. Leveraging blockchain technology, it ensures secure, transparent, and efficient interactions without relying on centralized intermediaries. Multiple Network emphasizes interoperability, enabling seamless communication between different blockchain networks. This allows users to access and share data across platforms, enhancing flexibility and reducing costs. The ...",,,"Gate Labs, 071labs (Zero Seven One Labs), IBC Group",Infra & Chains,Hold-NoEmail,4,round2_new,
Espresso Systems,,,,,Public sale,Aug 2025,$4.00M,"Layer 2, Infrastructure",,"Espresso is a global confirmation layer that provides L2 chains with fast, reliable transaction confirmations backed by BFT consensus.",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
TheoriqAI (ChainML),,,,,Public sale,Aug 2025,$3.00M,"AI/ML, Infrastructure",,"ChainML is a scalable, tamperproof protocol for decentralized machine learning and related complex data-driven computation for Web3. The web3 AI platform has also unveiled Theoriq, its agentic base layer.",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
Mawari Network,,,,,Unknown,Aug 2025,Undisclosed,"Metaverse, Infrastructure",,"Mawari Network is metaverse content delivery system and Web3 project that breaks the delivery bottleneck for Metaverse content to mobile devices. It is a distributed, revenue-sharing, content delivery and rendering network powered by existing, underutilized computing and network resources. It is blockchain-enabled to programmatically scale and manage service quality.",,,071labs (Zero Seven One Labs),Infra & Chains,Hold-NoEmail,4,round2_new,
